Key;English;;;;;;;;;;;;;
RALLY_POINT_NAVY_MERGE_INFO;목적지에서의 병합 여부를 설정/해제합니다.\n(군함들을 가장 큰 함대에 병합합니다.);;;;;;;;;;;;;
RALLY_POINT_NAVY_PROVINCE_MERGE_INFO;모든 함대를 해당 항구에 도착할 때마다 가장 큰 함대에 병합합니다.;;;;;;;;;;;;;
BUDGET_INTERNALLY_SOLD_STOCKPILE;건설계획에 필요한 비축품 판매: [SUB_A7]Y$VAL$[SUB_A7]W[SUB_A4];;;;;;;;;;;;;
OL_VIEW_RALLYPOINTS_NAVY_TOOLTIP;건조를 완료한 인접 군함들이 [SUB_A7]Y$PROV$[SUB_A7]W 지역으로 향합니다.;;;;;;;;;;;;;
OL_VIEW_RALLYPOINTS_NAVY_MERGE_TOOLTIP; 그리고 해당 지역에 도착할 때마다 가장 큰 함대에 병합합니다.;;;;;;;;;;;;;
ARMY_SPLIT_AND_LOAD_DESC_1;[SUB_A7]Y$UNIT$[SUB_A7]W 함대를 약 [SUB_A7]G$NUM$[SUB_A7]W척으로 분할합니다.;;;;;;;;;;;;;
ARMY_SPLIT_AND_LOAD_DESC_2; - [SUB_A7]Y$NAVY$[SUB_A7]W (중량: $NUM$개 여단);;;;;;;;;;;;;
ARMY_SPLIT_AND_LOAD_DESC_3;[SUB_A7]R$NUM$개 이상 여단은 승선시킬 수 없습니다.[SUB_A7]W;;;;;;;;;;;;;
UW_NOT_POSSIBLE_TO_ATTACH;배속할 아군 부대가 없습니다.;;;;;;;;;;;;;
UW_UNITS_ATTACHED;다른 부대에 배속했습니다.;;;;;;;;;;;;;
UW_ATTACH_TO;항상 $NAME$ 부대를 따라다니도록 배속합니다.;;;;;;;;;;;;;
UW_DETACH_FROM;$NAME$ 부대로의 배속을 해제합니다.;;;;;;;;;;;;;
IW_SUPPLY_COST;해당 부대의 보급품을 지급하려면 [SUB_A7]Y$VAL$[SUB_A7]W[SUB_A4] 가 필요합니다.;;;;;;;;;;;;;
HAS_NOT_CULTURE_CORE; $CUL$ ≠ $WHERE$ 영유권 보유국의 핵심문화\n;;;;;;;;;;;;;
HAS_CULTURE_CORE; $CUL$ = $WHERE$ 영유권 보유국의 핵심문화\n;;;;;;;;;;;;;
PROMOTION_EFFECT_FROM_ADMIN;승격 속도에 대한 행정 효율의 영향: [SUB_A7]Y$PERCENTAGE$[SUB_A7]W;;;;;;;;;;;;;
OUTLINER_TOOLTIP_FACTORY_OCCUPANCY;지역 공장 고용률: $PERC$;;;;;;;;;;;;;
REVOLTALLIANCE_LOG;혁명 발발! 동맹이 파기됐습니다!;;;;;;;;;;;;;
tut_5b_12b;계속하려면 결정 항목을 클릭하세요.;;;;;;;;;;;;;
tut_5b_14b;계속하려면 운동 항목을 클릭하세요.;;;;;;;;;;;;;
Workforce;노동력;;;;;;;;;;;;;
Ideology;이념;;;;;;;;;;;;;
SELL;판매;;;;;;;;;;;;;
BUY;구매;;;;;;;;;;;;;
Start Research;연구 시작;;;;;;;;;;;;;
Maneuver;기동력;;;;;;;;;;;;;
LEDGER;통계;;;;;;;;;;;;;
OK;확인;;;;;;;;;;;;;
TOPBAR_POPULATION;국내 성인 남성 인구는 $CURR$명입니다. 최근 [SUB_A7]Y$DAYS$[SUB_A7]W일 동안 $CHANGE$명 변했습니다.;;;;;;;;;;;;;
DIG_IN_TOOLTIP_1;현재 참호 수준: $LEV$/$MAX$단계;;;;;;;;;;;;;
DIG_IN_TOOLTIP_2;참호 수준을 [SUB_A7]G+$VAL$[SUB_A7]W 높이려면 $DAYS$[SUB_A7]W일이 소요됩니다.;;;;;;;;;;;;;
in_bankrupcy;파산;;;;;;;;;;;;;
in_bankrupcy_desc;파산했습니다!;;;;;;;;;;;;;
